2020-03-03 11:51:37.2906 INFO Class: PatientService, Method: GetAllPages
2020-03-03 11:51:37.3251 INFO Class: ResourceFetchService, Method: GetAllPages
2020-03-03 14:31:25.7012 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:25.7797 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:25.8358 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:25.8889 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:25.9485 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:26.0013 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:26.0552 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:26.1139 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:26.1691 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:26.2261 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:26.2803 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:26.3344 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:26.3944 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:26.4472 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:26.4980 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:26.5503 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:26.6033 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:26.6643 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:26.7242 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:26.7783 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:26.8316 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:26.8882 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:26.9423 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:26.9977 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:27.0517 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:27.1069 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:27.1583 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:27.2128 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:27.2657 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:27.3176 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:27.3732 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:27.4242 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:27.4842 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:27.5723 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:27.6300 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:27.6840 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:27.7363 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:27.7915 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:27.8509 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:27.9071 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:27.9618 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:28.0150 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:28.0695 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:28.1218 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:28.1742 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:28.2280 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:31:49.8525 INFO Class: PatientService, Method: GetPatient
2020-03-03 14:31:49.8528 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 14:31:49.8528 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:48:51.6753 INFO Class: PatientService, Method: GetPatient
2020-03-03 14:48:51.6766 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 14:48:51.6766 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:51:52.7725 INFO Class: PatientService, Method: GetPatient
2020-03-03 14:51:52.8076 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 14:51:52.8106 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:51:52.8372 INFO Class: AccessTokenService, Method: CreateAccessToken, Info: Acquire Token For Client.
2020-03-03 14:53:55.4263 INFO Class: PatientService, Method: GetPatient
2020-03-03 14:53:55.4615 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 14:53:55.4646 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:53:55.4906 INFO Class: AccessTokenService, Method: CreateAccessToken, Info: Acquire Token For Client.
2020-03-03 14:54:30.3054 INFO Class: PatientService, Method: GetPatient
2020-03-03 14:54:30.3054 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 14:54:30.3054 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:58:15.8610 INFO Class: PatientService, Method: GetPatient
2020-03-03 14:58:15.8950 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 14:58:15.8977 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 14:58:15.9241 INFO Class: AccessTokenService, Method: CreateAccessToken, Info: Acquire Token For Client.
2020-03-03 14:59:13.4133 INFO Class: PatientService, Method: GetPatient
2020-03-03 14:59:13.4133 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 14:59:13.4133 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:03:01.1141 INFO Class: PatientService, Method: GetPatient
2020-03-03 15:03:01.1484 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 15:03:01.1513 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:03:01.1793 INFO Class: AccessTokenService, Method: CreateAccessToken, Info: Acquire Token For Client.
2020-03-03 15:04:21.5058 INFO Class: PatientService, Method: GetPatient
2020-03-03 15:04:21.5058 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 15:04:21.5058 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:05:20.9840 INFO Class: PatientService, Method: GetPatient
2020-03-03 15:05:20.9840 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 15:05:20.9850 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:07:02.1674 INFO Class: PatientService, Method: GetPatient
2020-03-03 15:07:02.1681 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 15:07:02.1681 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:08:03.4996 INFO Class: PatientService, Method: GetPatient
2020-03-03 15:08:03.4996 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 15:08:03.4996 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:09:22.5158 INFO Class: PatientService, Method: GetPatient
2020-03-03 15:09:22.5158 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 15:09:22.5165 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:10:04.2218 INFO Class: PatientService, Method: GetPatient
2020-03-03 15:10:04.2218 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 15:10:04.2218 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:10:35.8333 INFO Class: PatientService, Method: GetPatient
2020-03-03 15:10:35.8333 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 15:10:35.8340 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:11:01.0058 INFO Class: PatientService, Method: GetPatient
2020-03-03 15:11:01.0058 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 15:11:01.0065 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:24:21.0101 INFO Class: PatientService, Method: GetPatient
2020-03-03 15:24:21.0124 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 15:24:21.0126 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:24:45.2339 INFO Class: PatientService, Method: GetPatient
2020-03-03 15:24:45.2340 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 15:24:45.2340 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:27:04.4059 INFO Class: PatientService, Method: GetPatient
2020-03-03 15:27:04.4059 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 15:27:04.4068 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:28:10.5801 INFO Class: PatientService, Method: GetPatient
2020-03-03 15:28:10.5803 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 15:28:10.5803 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:28:27.8824 INFO Class: PatientService, Method: GetPatient
2020-03-03 15:28:27.8828 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 15:28:27.8828 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:29:37.5384 INFO Class: PatientService, Method: GetPatient
2020-03-03 15:29:37.5394 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 15:29:37.5394 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:32:21.9182 INFO Class: PatientService, Method: GetPatient
2020-03-03 15:32:21.9185 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 15:32:21.9185 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:32:41.4886 INFO Class: PatientService, Method: GetPatient
2020-03-03 15:32:41.4889 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 15:32:41.4889 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:32:51.5381 INFO Class: PatientService, Method: GetPatient
2020-03-03 15:32:51.5381 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 15:32:51.5391 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:36:19.9463 INFO Class: PatientService, Method: GetPatient
2020-03-03 15:36:19.9463 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 15:36:19.9463 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:36:51.3429 INFO Class: PatientService, Method: GetPatient
2020-03-03 15:36:51.3429 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 15:36:51.3429 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:39:11.9794 INFO Class: PatientService, Method: GetPatient
2020-03-03 15:39:12.0163 INFO Class: ResourceFetchService, Method: GetSinglePage
2020-03-03 15:39:12.0194 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:39:12.0450 INFO Class: AccessTokenService, Method: CreateAccessToken, Info: Acquire Token For Client.
2020-03-03 15:43:18.4198 INFO Class: PatientService, Method: GetAllPages
2020-03-03 15:43:18.4214 INFO Class: ResourceFetchService, Method: GetAllPages
2020-03-03 15:43:18.4214 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:43:19.5656 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:43:19.6246 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:43:19.6939 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:43:19.7511 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:43:19.8086 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:43:19.8681 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:43:19.9249 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:43:20.0128 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:43:20.0851 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:43:20.1646 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:43:20.2373 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:43:20.3141 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:43:20.3766 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:43:20.4380 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
2020-03-03 15:43:20.5291 INFO Class: AccessTokenService, Method: GetAuthenticationResult, Info: GetOrCreateAsync AuthenticationResult.
